,Year,Depth,Month,Day,po4
2414,1983.0,30.0,9.0,21.0,0.41
2415,1983.0,30.0,11.0,14.0,0.295
2416,1983.0,32.0,4.0,2.0,0.68
2417,1983.0,39.0,8.0,11.0,0.51
2418,1983.0,39.0,11.0,12.0,0.31
2419,1983.0,40.0,1.0,21.0,0.52
2420,1983.0,40.0,6.0,13.0,0.57
2421,1983.0,40.0,7.0,3.0,0.61
2422,1983.0,40.0,9.0,21.0,0.62
2423,1983.0,40.0,11.0,9.5,0.28500000000000003
2424,1983.0,41.0,5.0,22.0,0.57
2425,1983.0,42.0,4.0,2.0,0.68
2426,1983.0,48.0,8.0,11.0,0.58
2427,1983.0,50.0,1.0,21.0,0.54
2428,1983.0,50.0,6.0,13.0,0.56
2429,1983.0,50.0,7.0,3.0,0.73
2430,1983.0,50.0,9.0,21.0,0.54
2431,1983.0,50.0,11.0,14.0,0.32
2432,1983.0,51.0,4.0,2.0,0.69
2433,1983.0,51.0,5.0,22.0,0.56
2434,1983.0,51.0,11.0,3.0,0.85
2435,1983.0,59.0,8.0,11.0,0.65
2436,1983.0,59.0,11.0,12.0,0.34
2437,1983.0,60.0,1.0,18.0,0.66
2438,1983.0,60.0,2.0,10.0,0.82
2439,1983.0,60.0,3.0,16.0,0.7949999999999999
2440,1983.0,60.0,5.0,22.0,0.73
2441,1983.0,60.0,6.0,13.0,0.79
2442,1983.0,60.0,7.0,7.0,0.71
2443,1983.0,60.0,8.0,31.0,0.64
2444,1983.0,60.0,9.0,21.0,0.55
2445,1983.0,60.0,10.0,13.0,0.8
2446,1983.0,60.0,11.0,9.5,0.96
2447,1983.0,62.0,4.0,2.0,0.7
2448,1983.0,69.0,7.0,3.0,1.23
2449,1983.0,69.0,8.0,11.0,0.98
2450,1983.0,69.0,11.0,3.0,1.35
2451,1983.0,70.0,1.0,21.0,1.8
2452,1983.0,70.0,6.0,13.0,1.47
2453,1983.0,70.0,9.0,21.0,1.08
2454,1983.0,70.0,11.0,16.0,1.15
2455,1983.0,71.0,5.0,22.0,1.25
2456,1983.0,71.0,11.0,12.0,1.19
2457,1983.0,72.0,4.0,2.0,0.76
2458,1983.0,78.0,8.0,11.0,1.54
2459,1983.0,79.0,11.0,12.0,1.54
2460,1983.0,80.0,1.0,21.0,2.44
2461,1983.0,80.0,5.0,22.0,2.04
2462,1983.0,80.0,6.0,13.0,2.23
2463,1983.0,80.0,9.0,21.0,1.68
2464,1983.0,80.0,11.0,16.0,1.29
2465,1983.0,81.0,11.0,3.0,1.5
2466,1983.0,82.0,4.0,2.0,1.72
2467,1983.0,88.0,8.0,11.0,2.12
2468,1983.0,90.0,1.0,21.0,2.91
2469,1983.0,90.0,5.0,22.0,2.72
2470,1983.0,90.0,6.0,13.0,3.03
2471,1983.0,90.0,9.0,21.0,2.45
2472,1983.0,90.0,11.0,10.333333333333334,1.59
2473,1983.0,92.0,4.0,2.0,2.73
2474,1983.0,99.0,8.0,11.0,2.56
2475,1983.0,100.0,1.0,21.0,3.1
2476,1983.0,100.0,5.0,22.0,2.89
2477,1983.0,100.0,6.0,13.0,3.14
2478,1983.0,100.0,7.0,3.0,2.79
2479,1983.0,100.0,9.0,21.0,2.57
2480,1983.0,100.0,11.0,10.333333333333334,1.93
2481,1983.0,101.0,4.0,2.0,3.18
2482,1983.0,109.0,5.0,22.0,2.82
2483,1983.0,109.0,8.0,11.0,2.73
2484,1983.0,109.0,11.0,3.0,2.35
2485,1983.0,110.0,11.0,12.0,3.05
2486,1983.0,111.0,4.0,2.0,3.23
2487,1983.0,123.0,8.0,11.0,3.17
2488,1983.0,124.0,7.0,3.0,3.45
2489,1983.0,124.0,11.0,12.0,3.3
2490,1983.0,125.0,1.0,21.0,3.7
2491,1983.0,125.0,5.0,22.0,3.93
2492,1983.0,125.0,6.0,13.0,3.98
2493,1983.0,125.0,9.0,21.0,3.32
2494,1983.0,125.0,11.0,9.5,3.005
2495,1983.0,127.0,4.0,2.0,4.87
2496,1983.0,149.0,5.0,22.0,3.61
2497,1983.0,149.0,8.0,11.0,4.78
2498,1983.0,149.0,11.0,7.5,4.345000000000001
2499,1983.0,150.0,1.0,21.0,4.62
2500,1983.0,150.0,6.0,13.0,4.7
2501,1983.0,150.0,7.0,3.0,5.23
2502,1983.0,150.0,9.0,21.0,5.12
2503,1983.0,150.0,11.0,16.0,3.2
2504,1983.0,154.0,4.0,2.0,5.15
2505,1983.0,173.0,8.0,11.0,5.48
2506,1983.0,174.0,5.0,22.0,5.21
2507,1983.0,174.0,11.0,7.5,5.705
2508,1983.0,175.0,1.0,21.0,5.25
2509,1983.0,175.0,6.0,13.0,5.21
2510,1983.0,175.0,7.0,3.0,5.61
2511,1983.0,175.0,9.0,21.0,5.78
2512,1983.0,175.0,11.0,16.0,5.75
2513,1983.0,179.0,4.0,2.0,5.56
2514,1983.0,198.0,8.0,11.0,5.58
2515,1983.0,199.0,11.0,12.0,5.74
2516,1983.0,200.0,1.0,21.0,5.6
2517,1983.0,200.0,5.0,22.0,5.04
2518,1983.0,200.0,6.0,13.0,4.75
2519,1983.0,200.0,7.0,3.0,5.53
2520,1983.0,200.0,9.0,21.0,5.48
2521,1983.0,200.0,11.0,16.0,5.96
2522,1983.0,201.0,11.0,3.0,5.87
2523,1983.0,203.0,4.0,2.0,5.49
2524,1983.0,223.0,7.0,3.0,5.1
2525,1983.0,224.0,5.0,22.0,4.95
2526,1983.0,224.0,8.0,11.0,4.57
2527,1983.0,224.0,11.0,7.5,5.62
2528,1983.0,225.0,1.0,18.0,6.005
2529,1983.0,225.0,3.0,16.0,4.7
2530,1983.0,225.0,6.0,21.0,4.675
2531,1983.0,225.0,7.0,11.0,4.6
2532,1983.0,225.0,8.0,31.0,4.8
2533,1983.0,225.0,9.0,21.0,5.18
2534,1983.0,225.0,10.0,13.0,5.5
2535,1983.0,225.0,11.0,16.0,5.63
2536,1983.0,229.0,4.0,2.0,4.91
2537,1983.0,237.0,11.0,12.0,5.58
2538,1983.0,240.0,1.0,21.0,6.55
2539,1983.0,240.0,6.0,13.0,5.04
2540,1983.0,240.0,9.0,21.0,5.71
2541,1983.0,240.0,11.0,16.0,7.74
2542,1983.0,242.0,11.0,3.0,5.46
2543,1983.0,244.0,5.0,22.0,4.73
2544,1983.0,246.0,4.0,2.0,3.91
2545,1983.0,246.0,8.0,11.0,5.43
2546,1984.0,0.0,1.0,25.0,0.64
2547,1984.0,0.0,2.0,2.0,0.82
2548,1984.0,0.0,3.0,9.0,0.9
2549,1984.0,0.0,4.0,10.0,0.77
2550,1984.0,0.0,5.0,14.666666666666666,0.5666666666666668
2551,1984.0,0.0,8.0,14.0,0.13
2552,1984.0,0.0,9.0,24.0,0.08
2553,1984.0,0.0,11.0,8.0,0.22499999999999998
2554,1984.0,0.0,12.0,4.0,0.86
2555,1984.0,1.0,8.0,10.0,0.0
2556,1984.0,2.0,1.0,31.0,0.62
2557,1984.0,2.0,5.0,16.0,0.20500000000000002
2558,1984.0,2.0,11.0,5.0,0.21000000000000002
2559,1984.0,4.0,1.0,31.0,0.62
2560,1984.0,4.0,5.0,12.0,0.26
2561,1984.0,5.0,1.0,25.0,0.59
2562,1984.0,5.0,5.0,20.0,0.19
2563,1984.0,5.0,8.0,10.0,0.0
2564,1984.0,5.0,9.0,24.0,0.07
2565,1984.0,5.0,11.0,5.0,0.20500000000000002
2566,1984.0,9.0,8.0,10.0,0.0
2567,1984.0,10.0,1.0,28.0,0.625
2568,1984.0,10.0,2.0,2.0,0.9
2569,1984.0,10.0,3.0,9.0,0.9
2570,1984.0,10.0,4.0,10.0,0.74
2571,1984.0,10.0,5.0,14.0,0.32
2572,1984.0,10.0,8.0,14.0,0.19
2573,1984.0,10.0,9.0,24.0,0.05
2574,1984.0,10.0,11.0,8.0,0.265
2575,1984.0,10.0,12.0,4.0,0.54
2576,1984.0,11.0,11.0,3.0,0.18
2577,1984.0,14.0,1.0,31.0,0.62
2578,1984.0,14.0,8.0,10.0,0.0
2579,1984.0,15.0,1.0,25.0,0.61
2580,1984.0,15.0,5.0,16.0,0.305
2581,1984.0,15.0,9.0,24.0,0.05
2582,1984.0,15.0,11.0,5.0,0.22
2583,1984.0,19.0,1.0,31.0,0.63
2584,1984.0,19.0,8.0,10.0,0.13
2585,1984.0,20.0,1.0,25.0,0.64
2586,1984.0,20.0,5.0,16.0,0.32
2587,1984.0,20.0,9.0,24.0,0.09
2588,1984.0,20.0,11.0,5.0,0.21500000000000002
2589,1984.0,29.0,5.0,12.0,0.32
2590,1984.0,29.0,8.0,10.0,0.51
2591,1984.0,30.0,1.0,25.0,0.6
2592,1984.0,30.0,5.0,20.0,0.34
2593,1984.0,30.0,9.0,24.0,0.49
2594,1984.0,30.0,11.0,5.0,0.23500000000000001
2595,1984.0,31.0,1.0,31.0,0.63
2596,1984.0,39.0,8.0,10.0,0.58
2597,1984.0,40.0,1.0,25.0,0.59
2598,1984.0,40.0,5.0,16.0,0.44
2599,1984.0,40.0,9.0,24.0,0.52
2600,1984.0,40.0,11.0,5.0,0.27
2601,1984.0,41.0,1.0,31.0,0.64
2602,1984.0,49.0,5.0,12.0,0.51
2603,1984.0,49.0,8.0,10.0,0.58
2604,1984.0,50.0,1.0,28.0,0.615
2605,1984.0,50.0,5.0,20.0,0.51
2606,1984.0,50.0,9.0,24.0,0.56
2607,1984.0,50.0,11.0,5.0,0.5
2608,1984.0,59.0,8.0,10.0,0.73
2609,1984.0,60.0,1.0,28.0,0.605
2610,1984.0,60.0,2.0,2.0,0.74
2611,1984.0,60.0,3.0,9.0,1.07
2612,1984.0,60.0,4.0,10.0,1.13
2613,1984.0,60.0,5.0,14.0,0.595
2614,1984.0,60.0,8.0,14.0,0.8
2615,1984.0,60.0,9.0,24.0,0.76
2616,1984.0,60.0,11.0,8.0,0.845
2617,1984.0,60.0,12.0,4.0,1.12
2618,1984.0,61.0,11.0,3.0,0.88
2619,1984.0,69.0,8.0,10.0,1.16
2620,1984.0,70.0,1.0,28.0,0.6100000000000001
2621,1984.0,70.0,5.0,16.0,1.1400000000000001
2622,1984.0,70.0,9.0,24.0,1.05
2623,1984.0,70.0,11.0,5.0,1.22
2624,1984.0,79.0,8.0,10.0,1.75
2625,1984.0,80.0,1.0,25.0,1.71
2626,1984.0,80.0,5.0,16.0,1.65
2627,1984.0,80.0,9.0,24.0,1.44
2628,1984.0,80.0,11.0,5.0,1.6749999999999998
2629,1984.0,81.0,1.0,31.0,1.06
2630,1984.0,89.0,1.0,31.0,2.05
2631,1984.0,89.0,8.0,10.0,1.87
2632,1984.0,90.0,1.0,25.0,2.49
2633,1984.0,90.0,5.0,16.0,2.2
2634,1984.0,90.0,9.0,24.0,1.76
2635,1984.0,90.0,11.0,5.0,1.9449999999999998
2636,1984.0,99.0,1.0,31.0,2.74
2637,1984.0,99.0,8.0,10.0,2.13
2638,1984.0,100.0,1.0,25.0,2.12
2639,1984.0,100.0,5.0,16.0,2.435
2640,1984.0,100.0,9.0,24.0,1.83
2641,1984.0,100.0,11.0,5.0,1.9899999999999998
2642,1984.0,109.0,8.0,10.0,2.26
2643,1984.0,110.0,1.0,31.0,2.89
2644,1984.0,110.0,5.0,12.0,2.35
2645,1984.0,110.0,11.0,3.0,1.9
2646,1984.0,124.0,8.0,10.0,2.34
2647,1984.0,125.0,1.0,28.0,3.145
2648,1984.0,125.0,5.0,16.0,2.8499999999999996
2649,1984.0,125.0,9.0,24.0,2.3
2650,1984.0,125.0,11.0,5.0,2.3200000000000003
2651,1984.0,149.0,8.0,10.0,4.3
2652,1984.0,150.0,1.0,28.0,4.615
2653,1984.0,150.0,5.0,16.0,4.515000000000001
2654,1984.0,150.0,9.0,24.0,4.73
2655,1984.0,150.0,11.0,5.0,4.470000000000001
2656,1984.0,173.0,1.0,31.0,5.4
2657,1984.0,173.0,8.0,10.0,5.93
2658,1984.0,174.0,5.0,12.0,5.16
2659,1984.0,174.0,11.0,3.0,5.6
2660,1984.0,175.0,1.0,25.0,5.63
2661,1984.0,175.0,5.0,20.0,5.66
2662,1984.0,175.0,9.0,24.0,5.38
2663,1984.0,175.0,11.0,7.0,5.71
2664,1984.0,198.0,8.0,10.0,5.97
2665,1984.0,200.0,1.0,28.0,5.01
2666,1984.0,200.0,5.0,16.0,5.505
2667,1984.0,200.0,9.0,24.0,5.33
2668,1984.0,200.0,11.0,5.0,5.86
2669,1984.0,223.0,1.0,31.0,4.57
2670,1984.0,223.0,8.0,10.0,5.82
2671,1984.0,225.0,1.0,25.0,4.65
2672,1984.0,225.0,2.0,2.0,5.3
2673,1984.0,225.0,3.0,9.0,5.6
2674,1984.0,225.0,4.0,10.0,5.1
2675,1984.0,225.0,5.0,14.0,5.3100000000000005
2676,1984.0,225.0,8.0,14.0,5.8
2677,1984.0,225.0,9.0,24.0,5.41
2678,1984.0,225.0,11.0,6.333333333333333,5.636666666666667
2679,1984.0,225.0,12.0,4.0,6.8
2680,1984.0,229.0,1.0,31.0,4.34
2681,1984.0,235.0,1.0,25.0,4.52
2682,1984.0,238.0,11.0,3.0,6.02
2683,1984.0,240.0,5.0,16.0,5.385
2684,1984.0,240.0,8.0,10.0,5.8
2685,1984.0,240.0,9.0,24.0,5.53
2686,1984.0,240.0,11.0,7.0,5.97
2687,1985.0,0.0,1.0,24.0,0.48
2688,1985.0,0.0,2.0,5.0,0.79
2689,1985.0,0.0,3.0,6.0,0.8
2690,1985.0,0.0,5.0,21.0,0.41500000000000004
2691,1985.0,0.0,6.0,19.0,0.125
2692,1985.0,0.0,7.0,20.0,0.32
2693,1985.0,0.0,8.0,20.0,0.175
2694,1985.0,0.0,9.0,11.0,0.11
2695,1985.0,0.0,10.0,8.0,0.14
2696,1985.0,0.0,11.0,19.0,0.26
2697,1985.0,0.0,12.0,10.0,0.79
2698,1985.0,1.0,3.0,17.0,0.61
2699,1985.0,1.0,5.0,6.0,0.24
2700,1985.0,1.0,8.0,9.0,0.01
2701,1985.0,1.0,10.0,27.0,0.17
2702,1985.0,1.0,11.0,4.0,0.1
2703,1985.0,2.0,2.0,5.0,0.61
2704,1985.0,2.0,6.0,11.0,0.1
2705,1985.0,2.0,11.0,19.0,0.29
2706,1985.0,3.0,11.0,4.0,0.11
2707,1985.0,4.0,2.0,5.0,0.63
2708,1985.0,4.0,3.0,17.0,0.61
2709,1985.0,4.0,10.0,27.0,0.17
2710,1985.0,5.0,1.0,24.0,0.47
2711,1985.0,5.0,5.0,6.0,0.24
2712,1985.0,5.0,6.0,11.0,0.11
2713,1985.0,5.0,8.0,9.0,0.0
2714,1985.0,5.0,9.0,11.0,0.17
2715,1985.0,5.0,11.0,19.0,0.26
2716,1985.0,8.0,10.0,27.0,0.15
2717,1985.0,8.0,11.0,4.0,0.1
2718,1985.0,9.0,2.0,5.0,0.63
2719,1985.0,9.0,3.0,17.0,0.66
2720,1985.0,10.0,1.0,24.0,0.49
2721,1985.0,10.0,2.0,5.0,0.88
2722,1985.0,10.0,3.0,6.0,0.84
2723,1985.0,10.0,5.0,21.0,0.355
2724,1985.0,10.0,6.0,19.0,0.295
2725,1985.0,10.0,7.0,20.0,0.22
2726,1985.0,10.0,8.0,16.333333333333332,0.07
2727,1985.0,10.0,9.0,11.0,0.12
2728,1985.0,10.0,10.0,8.0,0.22
2729,1985.0,10.0,11.0,19.0,0.28
2730,1985.0,10.0,12.0,10.0,0.5
2731,1985.0,11.0,5.0,6.0,0.25
2732,1985.0,13.0,11.0,4.0,0.11
2733,1985.0,14.0,2.0,5.0,0.63
2734,1985.0,14.0,3.0,17.0,0.67
2735,1985.0,14.0,10.0,27.0,0.15
2736,1985.0,15.0,1.0,24.0,0.47
2737,1985.0,15.0,5.0,6.0,0.24
2738,1985.0,15.0,6.0,11.0,0.07
2739,1985.0,15.0,8.0,9.0,0.03
2740,1985.0,15.0,9.0,11.0,0.13
2741,1985.0,15.0,11.0,19.0,0.26
2742,1985.0,18.0,11.0,4.0,0.11
2743,1985.0,19.0,10.0,27.0,0.17
2744,1985.0,20.0,1.0,24.0,0.47
2745,1985.0,20.0,2.0,5.0,0.63
2746,1985.0,20.0,3.0,17.0,0.64
2747,1985.0,20.0,6.0,11.0,0.32
2748,1985.0,20.0,8.0,9.0,0.1
2749,1985.0,20.0,9.0,11.0,0.11
2750,1985.0,20.0,11.0,19.0,0.29
2751,1985.0,21.0,5.0,6.0,0.26
2752,1985.0,29.0,10.0,27.0,0.17
2753,1985.0,29.0,11.0,4.0,0.12
2754,1985.0,30.0,1.0,24.0,0.46
2755,1985.0,30.0,2.0,5.0,0.64
2756,1985.0,30.0,3.0,17.0,0.66
2757,1985.0,30.0,6.0,11.0,0.51
2758,1985.0,30.0,8.0,9.0,0.35
2759,1985.0,30.0,9.0,11.0,0.5
2760,1985.0,30.0,11.0,19.0,0.29
2761,1985.0,31.0,5.0,6.0,0.44
2762,1985.0,39.0,2.0,5.0,0.64
2763,1985.0,39.0,3.0,17.0,0.7
2764,1985.0,39.0,10.0,27.0,0.19
2765,1985.0,39.0,11.0,4.0,0.16
2766,1985.0,40.0,1.0,24.0,0.48
2767,1985.0,40.0,5.0,6.0,0.56
2768,1985.0,40.0,6.0,11.0,0.55
2769,1985.0,40.0,8.0,9.0,0.41
2770,1985.0,40.0,9.0,11.0,0.6
2771,1985.0,40.0,11.0,19.0,0.3
2772,1985.0,47.0,11.0,4.0,0.5
2773,1985.0,49.0,3.0,17.0,0.82
2774,1985.0,49.0,10.0,27.0,0.49
2775,1985.0,50.0,1.0,24.0,0.69
2776,1985.0,50.0,2.0,5.0,0.64
2777,1985.0,50.0,6.0,11.0,0.68
2778,1985.0,50.0,8.0,9.0,0.52
2779,1985.0,50.0,9.0,11.0,0.66
2780,1985.0,50.0,11.0,19.0,0.57
2781,1985.0,51.0,5.0,6.0,0.6
2782,1985.0,59.0,3.0,17.0,1.37
2783,1985.0,59.0,10.0,27.0,0.56
2784,1985.0,59.0,11.0,4.0,0.66
2785,1985.0,60.0,1.0,24.0,1.31
2786,1985.0,60.0,2.0,5.0,0.895
2787,1985.0,60.0,5.0,16.0,1.0333333333333334
2788,1985.0,60.0,6.0,19.0,1.1600000000000001
2789,1985.0,60.0,7.0,20.0,1.18
2790,1985.0,60.0,8.0,16.333333333333332,1.0233333333333334
2791,1985.0,60.0,9.0,11.0,1.05
2792,1985.0,60.0,10.0,8.0,0.78
2793,1985.0,60.0,11.0,19.0,0.79
2794,1985.0,60.0,12.0,10.0,1.52
2795,1985.0,68.0,11.0,4.0,1.03
2796,1985.0,69.0,10.0,27.0,0.86
2797,1985.0,70.0,1.0,24.0,1.58
2798,1985.0,70.0,2.0,5.0,1.98
2799,1985.0,70.0,6.0,11.0,1.75
2800,1985.0,70.0,9.0,11.0,1.41
2801,1985.0,70.0,11.0,19.0,1.13
2802,1985.0,71.0,3.0,17.0,1.61
2803,1985.0,71.0,5.0,6.0,1.85
2804,1985.0,71.0,8.0,9.0,1.38
2805,1985.0,77.0,11.0,4.0,1.37
2806,1985.0,78.0,10.0,27.0,1.42
2807,1985.0,80.0,1.0,24.0,1.87
2808,1985.0,80.0,2.0,5.0,1.93
2809,1985.0,80.0,3.0,6.0,1.73
2810,1985.0,80.0,5.0,6.0,2.01
2811,1985.0,80.0,6.0,11.0,1.91
2812,1985.0,80.0,9.0,11.0,1.63
2813,1985.0,80.0,11.0,19.0,1.69
2814,1985.0,81.0,3.0,17.0,1.73
2815,1985.0,81.0,8.0,9.0,1.52
2816,1985.0,89.0,10.0,27.0,2.19
2817,1985.0,89.0,11.0,4.0,1.98
2818,1985.0,90.0,1.0,24.0,1.91
2819,1985.0,90.0,2.0,5.0,2.23
2820,1985.0,90.0,6.0,11.0,1.81
2821,1985.0,90.0,9.0,11.0,2.01
2822,1985.0,90.0,11.0,19.0,2.12
2823,1985.0,91.0,5.0,6.0,1.96
2824,1985.0,91.0,8.0,9.0,1.84
2825,1985.0,92.0,3.0,17.0,1.85
2826,1985.0,98.0,10.0,27.0,2.07
2827,1985.0,100.0,1.0,24.0,1.92
2828,1985.0,100.0,2.0,5.0,2.09
2829,1985.0,100.0,5.0,6.0,1.96
2830,1985.0,100.0,6.0,11.0,1.85
2831,1985.0,100.0,9.0,11.0,2.18
2832,1985.0,100.0,11.0,11.5,2.0549999999999997
2833,1985.0,101.0,8.0,9.0,1.85
2834,1985.0,102.0,3.0,17.0,2.05
2835,1985.0,109.0,10.0,27.0,1.96
2836,1985.0,109.0,11.0,4.0,1.98
2837,1985.0,110.0,2.0,5.0,2.27
2838,1985.0,110.0,5.0,6.0,2.12
2839,1985.0,112.0,3.0,17.0,2.12
2840,1985.0,112.0,8.0,9.0,1.94
2841,1985.0,123.0,11.0,4.0,2.21
2842,1985.0,124.0,2.0,5.0,2.23
2843,1985.0,124.0,10.0,27.0,2.17
2844,1985.0,125.0,1.0,24.0,2.28
2845,1985.0,125.0,6.0,11.0,2.08
2846,1985.0,125.0,9.0,11.0,2.24
2847,1985.0,125.0,11.0,19.0,2.33
2848,1985.0,126.0,5.0,6.0,2.41
2849,1985.0,126.0,8.0,9.0,2.28
2850,1985.0,128.0,3.0,17.0,2.21
2851,1985.0,149.0,11.0,4.0,4.33
2852,1985.0,150.0,1.0,24.0,4.61
2853,1985.0,150.0,2.0,5.0,2.96
2854,1985.0,150.0,5.0,6.0,4.6
2855,1985.0,150.0,6.0,11.0,4.4
2856,1985.0,150.0,9.0,11.0,2.59
2857,1985.0,150.0,10.0,27.0,2.24
2858,1985.0,150.0,11.0,19.0,5.02
2859,1985.0,152.0,8.0,9.0,4.71
2860,1985.0,153.0,3.0,17.0,2.36
2861,1985.0,173.0,11.0,4.0,6.12
2862,1985.0,174.0,2.0,5.0,5.55
2863,1985.0,174.0,10.0,27.0,5.9
2864,1985.0,175.0,1.0,24.0,5.67
2865,1985.0,175.0,6.0,11.0,5.51
2866,1985.0,175.0,9.0,11.0,5.93
2867,1985.0,175.0,11.0,19.0,6.33
2868,1985.0,176.0,5.0,6.0,5.78
2869,1985.0,177.0,8.0,9.0,5.74
2870,1985.0,179.0,3.0,17.0,5.83
2871,1985.0,197.0,11.0,4.0,6.48
2872,1985.0,199.0,10.0,27.0,6.29
2873,1985.0,200.0,1.0,24.0,5.77
2874,1985.0,200.0,2.0,5.0,5.99
2875,1985.0,200.0,5.0,6.0,5.89
2876,1985.0,200.0,6.0,11.0,5.72
2877,1985.0,200.0,9.0,11.0,6.34
2878,1985.0,200.0,11.0,19.0,6.56
2879,1985.0,203.0,8.0,9.0,5.92
2880,1985.0,205.0,3.0,17.0,5.99
2881,1985.0,223.0,10.0,27.0,6.67
2882,1985.0,223.0,11.0,4.0,6.75
2883,1985.0,225.0,1.0,24.0,6.0
2884,1985.0,225.0,2.0,5.0,5.995
2885,1985.0,225.0,3.0,6.0,3.5
2886,1985.0,225.0,5.0,16.0,5.933333333333334
2887,1985.0,225.0,6.0,19.0,6.34
2888,1985.0,225.0,7.0,20.0,5.9
2889,1985.0,225.0,8.0,20.0,5.85
2890,1985.0,225.0,9.0,11.0,6.83
2891,1985.0,225.0,10.0,8.0,6.2
2892,1985.0,225.0,11.0,19.0,7.06
2893,1985.0,225.0,12.0,10.0,5.8
2894,1985.0,229.0,8.0,9.0,6.12
2895,1985.0,230.0,2.0,5.0,6.12
2896,1985.0,230.0,3.0,17.0,6.1
2897,1985.0,236.0,11.0,4.0,7.0
2898,1985.0,239.0,5.0,6.0,6.16
2899,1985.0,240.0,1.0,24.0,6.03
2900,1985.0,240.0,6.0,11.0,6.16
2901,1985.0,240.0,9.0,11.0,7.08
2902,1985.0,240.0,11.0,19.0,7.13
2903,1985.0,242.0,3.0,17.0,6.21
2904,1985.0,243.0,8.0,9.0,6.72
2905,1985.0,246.0,10.0,27.0,6.84
2906,1986.0,0.0,1.0,14.0,0.5066666666666667
2907,1986.0,0.0,2.0,12.0,0.63
2908,1986.0,0.0,4.0,3.0,0.7
2909,1986.0,0.0,5.0,4.0,0.18
2910,1986.0,0.0,6.0,11.0,0.12
2911,1986.0,0.0,8.0,15.0,0.12
2912,1986.0,0.0,9.0,18.0,0.11000000000000001
2913,1986.0,0.0,11.0,7.5,0.195
2914,1986.0,0.0,12.0,12.0,0.4
2915,1986.0,1.0,2.0,9.0,0.53
2916,1986.0,1.0,5.0,15.0,0.04
2917,1986.0,1.0,11.0,2.0,0.1
2918,1986.0,2.0,6.0,11.0,0.12
2919,1986.0,2.0,8.0,10.0,0.05
2920,1986.0,2.0,11.0,11.0,0.24
2921,1986.0,4.0,2.0,9.0,0.54
2922,1986.0,5.0,1.0,24.0,0.49
2923,1986.0,5.0,5.0,15.0,0.02
2924,1986.0,5.0,6.0,11.0,0.08
2925,1986.0,5.0,9.0,24.0,0.17
2926,1986.0,5.0,11.0,6.5,0.155
2927,1986.0,10.0,1.0,14.0,0.48666666666666664
2928,1986.0,10.0,2.0,10.5,0.585
2929,1986.0,10.0,4.0,3.0,0.7
2930,1986.0,10.0,5.0,9.5,0.14500000000000002
2931,1986.0,10.0,6.0,11.0,0.08
2932,1986.0,10.0,8.0,15.0,0.1
2933,1986.0,10.0,9.0,18.0,0.06999999999999999
2934,1986.0,10.0,11.0,5.666666666666667,0.15666666666666665
2935,1986.0,10.0,12.0,12.0,0.34
2936,1986.0,11.0,8.0,10.0,0.06
2937,1986.0,15.0,1.0,24.0,0.49
2938,1986.0,15.0,2.0,9.0,0.54
2939,1986.0,15.0,5.0,15.0,0.05
2940,1986.0,15.0,6.0,11.0,0.09
2941,1986.0,15.0,9.0,24.0,0.13
2942,1986.0,15.0,11.0,6.5,0.16
2943,1986.0,19.0,2.0,9.0,0.53
2944,1986.0,19.0,11.0,2.0,0.1
2945,1986.0,20.0,1.0,24.0,0.46
2946,1986.0,20.0,5.0,15.0,0.08
2947,1986.0,20.0,6.0,11.0,0.1
2948,1986.0,20.0,8.0,10.0,0.1
2949,1986.0,20.0,9.0,24.0,0.13
2950,1986.0,20.0,11.0,11.0,0.23
2951,1986.0,29.0,2.0,9.0,0.53
2952,1986.0,30.0,1.0,24.0,0.47
2953,1986.0,30.0,5.0,15.0,0.42
2954,1986.0,30.0,6.0,11.0,0.07
2955,1986.0,30.0,8.0,10.0,0.29
2956,1986.0,30.0,9.0,24.0,0.16
2957,1986.0,30.0,11.0,6.5,0.175
2958,1986.0,39.0,2.0,9.0,0.54
2959,1986.0,40.0,1.0,24.0,0.46
2960,1986.0,40.0,5.0,15.0,0.35
2961,1986.0,40.0,6.0,11.0,0.2
2962,1986.0,40.0,9.0,24.0,0.49
2963,1986.0,40.0,11.0,6.5,0.18
2964,1986.0,49.0,2.0,9.0,0.56
2965,1986.0,49.0,11.0,2.0,0.38
2966,1986.0,50.0,1.0,24.0,0.46
2967,1986.0,50.0,5.0,15.0,0.54
2968,1986.0,50.0,6.0,11.0,0.41
2969,1986.0,50.0,8.0,10.0,0.47
2970,1986.0,50.0,9.0,24.0,0.56
2971,1986.0,50.0,11.0,11.0,0.26
2972,1986.0,59.0,2.0,9.0,0.66
2973,1986.0,60.0,1.0,14.0,0.8066666666666666
2974,1986.0,60.0,2.0,12.0,1.99
2975,1986.0,60.0,4.0,3.0,0.69
2976,1986.0,60.0,5.0,9.5,0.61
2977,1986.0,60.0,6.0,11.0,0.58
2978,1986.0,60.0,8.0,15.0,0.45
2979,1986.0,60.0,9.0,18.0,0.84
2980,1986.0,60.0,11.0,5.666666666666667,0.5499999999999999
2981,1986.0,60.0,12.0,12.0,0.4
2982,1986.0,69.0,2.0,9.0,1.89
2983,1986.0,70.0,5.0,15.0,1.7
2984,1986.0,70.0,6.0,11.0,1.0
2985,1986.0,70.0,9.0,24.0,1.47
2986,1986.0,70.0,11.0,6.5,0.915
2987,1986.0,79.0,2.0,9.0,2.22
