,Year,Month,Day,Depth,no3
607,1971.0,8.0,19.0,150.0,7.32
608,1971.0,8.0,19.0,175.0,6.49
609,1971.0,8.0,19.0,200.0,2.43
610,1971.0,8.0,19.0,225.0,0.0
611,1971.0,8.0,19.0,245.0,0.0
612,1971.0,10.0,8.0,1.0,0.19
613,1971.0,10.0,8.0,10.0,0.08
614,1971.0,10.0,8.0,20.0,0.05
615,1971.0,10.0,8.0,30.0,0.05
616,1971.0,10.0,8.0,40.0,0.08
617,1971.0,10.0,8.0,50.0,1.24
618,1971.0,10.0,8.0,60.0,2.96
619,1971.0,10.0,8.0,70.0,4.15
620,1971.0,10.0,8.0,80.0,5.4
621,1971.0,10.0,8.0,90.0,6.28
622,1971.0,10.0,8.0,100.0,5.93
623,1971.0,10.0,8.0,110.0,8.63
624,1971.0,10.0,8.0,125.0,6.86
625,1971.0,10.0,8.0,150.0,4.29
626,1971.0,10.0,8.0,175.0,0.41
627,1971.0,10.0,8.0,200.0,1.27
628,1971.0,10.0,8.0,225.0,0.0
629,1971.0,10.0,8.0,240.0,0.0
630,1971.0,12.0,2.0,0.0,0.9
631,1971.0,12.0,2.0,5.0,0.8
632,1971.0,12.0,2.0,10.0,0.7
633,1971.0,12.0,2.0,15.0,0.9
634,1971.0,12.0,2.0,20.0,0.9
635,1971.0,12.0,2.0,30.0,0.6
636,1971.0,12.0,2.0,40.0,0.9
637,1971.0,12.0,2.0,50.0,0.9
638,1971.0,12.0,2.0,60.0,0.6
639,1971.0,12.0,2.0,70.0,0.9
640,1971.0,12.0,2.0,80.0,4.9
641,1971.0,12.0,2.0,90.0,4.0
642,1971.0,12.0,2.0,100.0,6.7
643,1971.0,12.0,2.0,125.0,7.2
644,1971.0,12.0,2.0,150.0,3.3
645,1971.0,12.0,2.0,175.0,0.0
646,1971.0,12.0,2.0,200.0,0.0
647,1971.0,12.0,2.0,225.0,0.0
648,1971.0,12.0,2.0,235.0,0.0
649,1972.0,3.0,2.0,0.0,1.6
650,1972.0,3.0,2.0,1.5,1.6
651,1972.0,3.0,2.0,5.0,1.9
652,1972.0,3.0,2.0,10.0,2.5
653,1972.0,3.0,2.0,15.0,1.5
654,1972.0,3.0,2.0,20.0,1.8
655,1972.0,3.0,2.0,30.0,2.4
656,1972.0,3.0,2.0,40.0,1.4
657,1972.0,3.0,2.0,50.0,2.7
658,1972.0,3.0,2.0,60.0,2.4
659,1972.0,3.0,2.0,70.0,1.5
660,1972.0,3.0,2.0,80.0,2.7
661,1972.0,3.0,2.0,90.0,4.3
662,1972.0,3.0,2.0,100.0,3.0
663,1972.0,3.0,2.0,125.0,4.3
664,1972.0,3.0,2.0,150.0,0.0
665,1972.0,3.0,2.0,175.0,0.0
666,1972.0,3.0,2.0,200.0,0.0
667,1972.0,3.0,2.0,225.0,0.0
668,1972.0,3.0,2.0,240.0,0.0
669,1972.0,4.0,9.0,1.0,2.45
670,1972.0,4.0,9.0,10.0,2.38
671,1972.0,4.0,9.0,20.0,2.51
672,1972.0,4.0,9.0,30.0,2.51
673,1972.0,4.0,9.0,40.0,2.58
674,1972.0,4.0,9.0,50.0,2.87
675,1972.0,4.0,9.0,60.0,3.28
676,1972.0,4.0,9.0,70.0,6.7
677,1972.0,4.0,9.0,80.0,6.75
678,1972.0,4.0,9.0,90.0,7.4
679,1972.0,4.0,9.0,100.0,8.05
680,1972.0,4.0,9.0,110.0,7.94
681,1972.0,4.0,9.0,125.0,7.84
682,1972.0,4.0,9.0,150.0,0.0
683,1972.0,4.0,9.0,175.0,0.0
684,1972.0,4.0,9.0,225.0,0.0
685,1972.0,4.0,9.0,242.0,0.0
686,1972.0,4.0,10.0,1.5,2.45
687,1972.0,4.0,10.0,10.0,2.38
688,1972.0,5.0,19.0,1.0,0.03
689,1972.0,5.0,19.0,10.0,0.03
690,1972.0,5.0,19.0,20.0,0.03
691,1972.0,5.0,19.0,30.0,0.03
692,1972.0,5.0,19.0,40.0,0.06
693,1972.0,5.0,19.0,50.0,0.09
694,1972.0,5.0,19.0,60.0,0.34
695,1972.0,5.0,19.0,70.0,4.1
696,1972.0,5.0,19.0,80.0,5.38
697,1972.0,5.0,19.0,90.0,6.32
698,1972.0,5.0,19.0,100.0,6.49
699,1972.0,5.0,19.0,110.0,6.5
700,1972.0,5.0,19.0,125.0,6.17
701,1972.0,5.0,19.0,150.0,0.19
702,1972.0,5.0,19.0,175.0,0.04
703,1972.0,5.0,19.0,200.0,0.04
704,1972.0,5.0,19.0,215.0,0.04
705,1972.0,5.0,19.0,225.0,0.04
706,1972.0,5.0,19.0,235.0,0.08
707,1972.0,5.0,19.0,240.0,0.04
708,1972.0,5.0,26.0,0.0,0.3
709,1972.0,5.0,26.0,5.0,0.1
710,1972.0,5.0,26.0,10.0,0.1
711,1972.0,5.0,26.0,15.0,0.1
712,1972.0,5.0,26.0,20.0,0.1
713,1972.0,5.0,26.0,30.0,0.1
714,1972.0,5.0,26.0,40.0,0.1
715,1972.0,5.0,26.0,50.0,0.1
716,1972.0,5.0,26.0,60.0,0.1
717,1972.0,5.0,26.0,70.0,0.5
718,1972.0,5.0,26.0,80.0,5.7
719,1972.0,5.0,26.0,90.0,5.5
720,1972.0,5.0,26.0,100.0,6.3
721,1972.0,5.0,26.0,125.0,6.6
722,1972.0,5.0,26.0,150.0,0.0
723,1972.0,5.0,26.0,175.0,0.0
724,1972.0,5.0,26.0,200.0,0.0
725,1972.0,5.0,26.0,225.0,0.0
726,1972.0,5.0,26.0,240.0,0.0
727,1972.0,8.0,10.0,1.0,0.02
728,1972.0,8.0,10.0,9.9,0.02
729,1972.0,8.0,10.0,19.7,0.02
730,1972.0,8.0,10.0,29.6,0.02
731,1972.0,8.0,10.0,39.5,0.02
732,1972.0,8.0,10.0,49.4,0.02
733,1972.0,8.0,10.0,59.2,0.02
734,1972.0,8.0,10.0,69.1,0.99
735,1972.0,8.0,10.0,79.0,1.95
736,1972.0,8.0,10.0,88.9,3.76
737,1972.0,8.0,10.0,98.8,5.16
738,1972.0,8.0,10.0,108.7,6.5
739,1972.0,8.0,10.0,123.6,5.57
740,1972.0,8.0,10.0,148.4,2.74
741,1972.0,8.0,10.0,173.2,3.88
742,1972.0,8.0,10.0,198.0,4.44
743,1972.0,8.0,10.0,222.8,4.84
744,1972.0,8.0,10.0,232.7,6.17
745,1972.0,8.0,20.0,0.0,0.11
746,1972.0,8.0,20.0,5.0,0.1
747,1972.0,8.0,20.0,10.0,0.1
748,1972.0,8.0,20.0,15.0,0.1
749,1972.0,8.0,20.0,20.0,0.1
750,1972.0,8.0,20.0,30.0,0.1
751,1972.0,8.0,20.0,40.0,0.1
752,1972.0,8.0,20.0,50.0,0.1
753,1972.0,8.0,20.0,60.0,0.1
754,1972.0,8.0,20.0,70.0,0.83
755,1972.0,8.0,20.0,90.0,2.91
756,1972.0,8.0,20.0,100.0,5.33
757,1972.0,8.0,20.0,125.0,2.77
758,1972.0,8.0,20.0,150.0,2.87
759,1972.0,8.0,20.0,175.0,3.83
760,1972.0,8.0,20.0,200.0,3.17
761,1972.0,8.0,20.0,225.0,3.79
762,1972.0,10.0,31.0,0.0,0.4
763,1972.0,10.0,31.0,5.0,0.3
764,1972.0,10.0,31.0,10.0,0.3
765,1972.0,10.0,31.0,15.0,0.1
766,1972.0,10.0,31.0,20.0,0.2
767,1972.0,10.0,31.0,30.0,0.2
768,1972.0,10.0,31.0,40.0,0.5
769,1972.0,10.0,31.0,50.0,0.9
770,1972.0,10.0,31.0,60.0,1.6
771,1972.0,10.0,31.0,70.0,2.3
772,1972.0,10.0,31.0,80.0,3.5
773,1972.0,10.0,31.0,90.0,5.0
774,1972.0,10.0,31.0,100.0,5.3
775,1972.0,10.0,31.0,125.0,3.7
776,1972.0,10.0,31.0,150.0,3.0
777,1972.0,10.0,31.0,175.0,3.6
778,1972.0,10.0,31.0,200.0,4.4
779,1972.0,10.0,31.0,225.0,5.0
780,1972.0,10.0,31.0,240.0,5.5
781,1973.0,1.0,17.0,0.0,1.2
782,1973.0,1.0,17.0,1.5,1.2
783,1973.0,1.0,17.0,5.0,1.1
784,1973.0,1.0,17.0,10.0,1.4
785,1973.0,1.0,17.0,15.0,1.1
786,1973.0,1.0,17.0,20.0,1.0
787,1973.0,1.0,17.0,30.0,1.3
788,1973.0,1.0,17.0,40.0,1.0
789,1973.0,1.0,17.0,50.0,0.9
790,1973.0,1.0,17.0,60.0,1.2
791,1973.0,1.0,17.0,70.0,1.4
792,1973.0,1.0,17.0,80.0,2.3
793,1973.0,1.0,17.0,90.0,3.4
794,1973.0,1.0,17.0,100.0,3.7
795,1973.0,1.0,17.0,125.0,3.0
796,1973.0,1.0,17.0,150.0,3.4
797,1973.0,1.0,17.0,175.0,3.0
798,1973.0,1.0,17.0,200.0,3.6
799,1973.0,1.0,17.0,225.0,4.6
800,1973.0,3.0,31.0,1.0,1.86
801,1973.0,3.0,31.0,1.5,1.86
802,1973.0,3.0,31.0,9.9,1.86
803,1973.0,3.0,31.0,10.0,1.86
804,1973.0,3.0,31.0,19.8,1.77
805,1973.0,3.0,31.0,29.6,1.7
806,1973.0,3.0,31.0,39.5,1.81
807,1973.0,3.0,31.0,49.4,2.14
808,1973.0,3.0,31.0,59.3,2.12
809,1973.0,3.0,31.0,69.2,4.46
810,1973.0,3.0,31.0,79.0,3.38
811,1973.0,3.0,31.0,89.0,5.79
812,1973.0,3.0,31.0,98.9,4.94
813,1973.0,3.0,31.0,108.8,5.4
814,1973.0,3.0,31.0,123.6,5.25
815,1973.0,3.0,31.0,148.4,3.59
816,1973.0,3.0,31.0,173.2,2.46
817,1973.0,3.0,31.0,198.0,3.14
818,1973.0,3.0,31.0,222.8,4.48
819,1973.0,3.0,31.0,237.7,5.9
820,1973.0,5.0,24.0,0.0,0.1
821,1973.0,5.0,24.0,5.0,0.1
822,1973.0,5.0,24.0,10.0,0.1
823,1973.0,5.0,24.0,15.0,0.1
824,1973.0,5.0,24.0,20.0,0.1
825,1973.0,5.0,24.0,30.0,0.1
826,1973.0,5.0,24.0,40.0,0.1
827,1973.0,5.0,24.0,50.0,0.1
828,1973.0,5.0,24.0,60.0,0.32
829,1973.0,5.0,24.0,70.0,2.4
830,1973.0,5.0,24.0,80.0,3.1
831,1973.0,5.0,24.0,90.0,5.6
832,1973.0,5.0,24.0,100.0,4.6
833,1973.0,5.0,24.0,125.0,3.8
834,1973.0,5.0,24.0,150.0,3.7
835,1973.0,5.0,24.0,175.0,2.4
836,1973.0,5.0,24.0,200.0,3.3
837,1973.0,5.0,24.0,225.0,4.4
838,1973.0,5.0,24.0,237.0,3.1
839,1973.0,5.0,25.0,1.0,0.43
840,1973.0,5.0,25.0,4.9,0.38
841,1973.0,5.0,25.0,9.9,0.33
842,1973.0,5.0,25.0,19.7,0.44
843,1973.0,5.0,25.0,29.6,0.4
844,1973.0,5.0,25.0,39.5,0.44
845,1973.0,5.0,25.0,49.4,0.44
846,1973.0,5.0,25.0,59.3,0.82
847,1973.0,5.0,25.0,69.1,2.91
848,1973.0,5.0,25.0,79.0,4.31
849,1973.0,5.0,25.0,89.0,6.07
850,1973.0,5.0,25.0,98.9,6.83
851,1973.0,5.0,25.0,103.8,6.87
852,1973.0,5.0,25.0,117.7,5.68
853,1973.0,5.0,25.0,142.5,4.54
854,1973.0,5.0,25.0,167.3,3.73
855,1973.0,5.0,25.0,192.1,3.74
856,1973.0,5.0,25.0,216.9,5.03
857,1973.0,5.0,25.0,231.8,6.41
858,1973.0,9.0,11.0,0.0,0.1
859,1973.0,9.0,11.0,5.0,0.1
860,1973.0,9.0,11.0,10.0,0.1
861,1973.0,9.0,11.0,15.0,0.1
862,1973.0,9.0,11.0,20.0,0.1
863,1973.0,9.0,11.0,30.0,0.1
864,1973.0,9.0,11.0,40.0,0.24
865,1973.0,9.0,11.0,50.0,0.55
866,1973.0,9.0,11.0,60.0,1.02
867,1973.0,9.0,11.0,70.0,3.07
868,1973.0,9.0,11.0,80.0,4.22
869,1973.0,9.0,11.0,90.0,3.69
870,1973.0,9.0,11.0,100.0,5.22
871,1973.0,9.0,11.0,125.0,5.24
872,1973.0,9.0,11.0,150.0,3.32
873,1973.0,9.0,11.0,175.0,1.61
874,1973.0,9.0,11.0,200.0,3.84
875,1973.0,9.0,11.0,225.0,1.96
876,1973.0,9.0,11.0,240.0,0.0
877,1973.0,11.0,11.0,1.0,0.62
878,1973.0,11.0,11.0,9.9,0.58
879,1973.0,11.0,11.0,19.7,0.66
880,1973.0,11.0,11.0,29.6,0.58
881,1973.0,11.0,11.0,39.5,0.56
882,1973.0,11.0,11.0,47.4,0.7
883,1973.0,11.0,11.0,56.3,1.45
884,1973.0,11.0,11.0,66.2,3.48
885,1973.0,11.0,11.0,75.1,4.66
886,1973.0,11.0,11.0,84.0,4.59
887,1973.0,11.0,11.0,93.9,5.93
888,1973.0,11.0,11.0,102.8,6.29
889,1973.0,11.0,11.0,116.7,6.02
890,1973.0,11.0,11.0,140.5,5.52
891,1973.0,11.0,11.0,163.3,3.65
892,1973.0,11.0,11.0,186.1,0.72
893,1973.0,11.0,11.0,232.8,0.2
894,1974.0,2.0,18.0,1.0,2.37
895,1974.0,2.0,18.0,10.0,2.34
896,1974.0,2.0,18.0,20.0,2.47
897,1974.0,2.0,18.0,30.0,2.42
898,1974.0,2.0,18.0,40.0,2.35
899,1974.0,2.0,18.0,50.0,2.4
900,1974.0,2.0,18.0,60.0,2.42
901,1974.0,2.0,18.0,80.0,5.1
902,1974.0,2.0,18.0,90.0,6.21
903,1974.0,2.0,18.0,100.0,6.36
904,1974.0,2.0,18.0,110.0,6.36
905,1974.0,2.0,18.0,150.0,4.87
906,1974.0,2.0,18.0,175.0,0.0
907,1974.0,2.0,18.0,200.0,0.0
908,1974.0,2.0,18.0,225.0,0.0
909,1974.0,2.0,18.0,245.0,0.0
910,1974.0,2.0,25.0,0.0,1.8
911,1974.0,2.0,25.0,1.5,1.8
912,1974.0,2.0,25.0,5.0,1.7
913,1974.0,2.0,25.0,10.0,1.5
914,1974.0,2.0,25.0,15.0,2.0
915,1974.0,2.0,25.0,20.0,2.0
916,1974.0,2.0,25.0,30.0,1.8
917,1974.0,2.0,25.0,40.0,1.9
918,1974.0,2.0,25.0,50.0,2.1
919,1974.0,2.0,25.0,60.0,2.1
920,1974.0,2.0,25.0,70.0,2.3
921,1974.0,2.0,25.0,80.0,4.7
922,1974.0,2.0,25.0,90.0,4.7
923,1974.0,2.0,25.0,100.0,5.0
924,1974.0,2.0,25.0,125.0,4.8
925,1974.0,2.0,25.0,150.0,0.98
926,1974.0,2.0,25.0,175.0,0.0
927,1974.0,2.0,25.0,200.0,0.0
928,1974.0,2.0,25.0,225.0,0.0
929,1974.0,2.0,25.0,233.0,0.0
930,1974.0,3.0,28.0,1.0,1.93
931,1974.0,3.0,28.0,29.0,2.05
932,1974.0,3.0,28.0,40.0,2.16
933,1974.0,3.0,28.0,50.0,1.96
934,1974.0,3.0,28.0,59.0,1.97
935,1974.0,3.0,28.0,69.0,2.82
936,1974.0,3.0,28.0,80.0,4.71
937,1974.0,3.0,28.0,90.0,4.38
938,1974.0,3.0,28.0,100.0,5.87
939,1974.0,3.0,28.0,110.0,5.68
940,1974.0,3.0,28.0,126.0,5.07
941,1974.0,3.0,28.0,152.0,0.0
942,1974.0,3.0,28.0,175.0,0.0
943,1974.0,3.0,28.0,200.0,0.0
944,1974.0,3.0,28.0,224.0,0.0
945,1974.0,3.0,28.0,240.0,0.0
946,1974.0,4.0,4.0,1.0,2.0
947,1974.0,4.0,4.0,10.0,1.84
948,1974.0,4.0,4.0,20.0,2.02
949,1974.0,4.0,4.0,30.0,2.02
950,1974.0,4.0,4.0,40.0,2.22
951,1974.0,4.0,4.0,50.0,2.29
952,1974.0,4.0,4.0,60.0,2.48
953,1974.0,4.0,4.0,70.0,3.6
954,1974.0,4.0,4.0,78.0,5.37
955,1974.0,4.0,4.0,88.0,6.42
956,1974.0,4.0,4.0,99.0,7.53
957,1974.0,4.0,4.0,110.0,7.42
958,1974.0,4.0,4.0,125.0,6.68
959,1974.0,4.0,4.0,150.0,1.93
960,1974.0,4.0,4.0,175.0,0.0
961,1974.0,4.0,4.0,200.0,0.0
962,1974.0,4.0,4.0,225.0,0.0
963,1974.0,4.0,4.0,238.0,0.0
964,1974.0,11.0,6.0,1.0,0.71
965,1974.0,11.0,6.0,10.0,0.71
966,1974.0,11.0,6.0,20.0,0.66
967,1974.0,11.0,6.0,31.0,0.63
968,1974.0,11.0,6.0,39.7,1.32
969,1974.0,11.0,6.0,50.7,2.23
970,1974.0,11.0,6.0,60.4,4.04
971,1974.0,11.0,6.0,71.6,6.59
972,1974.0,11.0,6.0,81.7,7.08
973,1974.0,11.0,6.0,90.8,7.6
974,1974.0,11.0,6.0,100.4,7.81
975,1974.0,11.0,6.0,106.3,7.81
976,1974.0,11.0,6.0,128.7,7.02
977,1974.0,11.0,6.0,151.8,3.07
978,1974.0,11.0,6.0,174.0,1.46
979,1974.0,11.0,6.0,198.5,0.0
980,1974.0,11.0,6.0,223.2,0.0
981,1974.0,11.0,6.0,240.5,0.0
982,1974.0,11.0,7.0,0.0,0.88
983,1974.0,11.0,7.0,5.0,0.97
984,1974.0,11.0,7.0,10.0,0.97
985,1974.0,11.0,7.0,15.0,1.14
986,1974.0,11.0,7.0,20.0,1.04
987,1974.0,11.0,7.0,30.0,0.99
988,1974.0,11.0,7.0,40.0,1.37
989,1974.0,11.0,7.0,50.0,2.44
990,1974.0,11.0,7.0,60.0,5.0
991,1974.0,11.0,7.0,70.0,6.68
992,1974.0,11.0,7.0,80.0,6.97
993,1974.0,11.0,7.0,90.0,7.71
994,1974.0,11.0,7.0,100.0,7.63
995,1974.0,11.0,7.0,125.0,7.09
996,1974.0,11.0,7.0,150.0,3.71
997,1974.0,11.0,7.0,175.0,1.13
998,1974.0,11.0,7.0,200.0,0.0
999,1974.0,11.0,7.0,225.0,0.0
1000,1974.0,11.0,7.0,240.0,0.0
1001,1975.0,2.0,23.0,1.0,3.57
1002,1975.0,2.0,23.0,1.5,3.57
1003,1975.0,2.0,23.0,10.7,3.57
1004,1975.0,2.0,23.0,19.3,3.63
1005,1975.0,2.0,23.0,28.2,3.63
1006,1975.0,2.0,23.0,39.1,3.63
1007,1975.0,2.0,23.0,51.2,3.74
1008,1975.0,2.0,23.0,58.9,3.74
1009,1975.0,2.0,23.0,68.6,3.66
1010,1975.0,2.0,23.0,78.4,4.81
1011,1975.0,2.0,23.0,87.6,4.4
1012,1975.0,2.0,23.0,98.5,4.55
1013,1975.0,2.0,23.0,108.4,7.52
1014,1975.0,2.0,23.0,123.2,8.43
1015,1975.0,2.0,23.0,148.9,6.46
1016,1975.0,2.0,23.0,171.1,2.6
1017,1975.0,2.0,23.0,198.3,0.0
1018,1975.0,2.0,23.0,224.3,0.0
1019,1975.0,2.0,23.0,239.5,0.0
1020,1975.0,2.0,23.0,239.7,0.0
1021,1975.0,3.0,14.0,0.0,2.8
1022,1975.0,3.0,14.0,1.5,2.8
1023,1975.0,3.0,14.0,10.0,2.5
1024,1975.0,3.0,14.0,20.0,3.0
1025,1975.0,3.0,14.0,30.0,3.0
1026,1975.0,3.0,14.0,40.0,2.7
1027,1975.0,3.0,14.0,50.0,3.2
1028,1975.0,3.0,14.0,60.0,3.0
1029,1975.0,3.0,14.0,70.0,3.0
1030,1975.0,3.0,14.0,80.0,5.0
1031,1975.0,3.0,14.0,90.0,5.4
1032,1975.0,3.0,14.0,100.0,5.9
1033,1975.0,3.0,14.0,125.0,6.5
1034,1975.0,3.0,14.0,150.0,4.7
1035,1975.0,3.0,14.0,175.0,0.4
1036,1975.0,3.0,14.0,200.0,0.0
1037,1975.0,3.0,14.0,225.0,0.0
1038,1975.0,3.0,14.0,240.0,0.0
1039,1975.0,4.0,11.0,1.0,3.48
1040,1975.0,4.0,11.0,1.5,3.48
1041,1975.0,4.0,11.0,9.6,3.4
1042,1975.0,4.0,11.0,19.8,3.17
1043,1975.0,4.0,11.0,30.1,3.17
1044,1975.0,4.0,11.0,39.5,3.17
1045,1975.0,4.0,11.0,49.8,3.68
1046,1975.0,4.0,11.0,59.2,3.68
1047,1975.0,4.0,11.0,68.7,4.61
1048,1975.0,4.0,11.0,79.0,5.38
1049,1975.0,4.0,11.0,88.4,6.35
1050,1975.0,4.0,11.0,98.7,7.33
1051,1975.0,4.0,11.0,108.9,7.47
1052,1975.0,4.0,11.0,123.5,8.08
1053,1975.0,4.0,11.0,148.3,6.22
1054,1975.0,4.0,11.0,174.0,1.6
1055,1975.0,4.0,11.0,198.0,0.0
1056,1975.0,4.0,11.0,224.6,0.0
1057,1975.0,4.0,11.0,240.0,0.0
1058,1975.0,5.0,26.0,1.0,0.0
1059,1975.0,5.0,26.0,9.9,0.0
1060,1975.0,5.0,26.0,20.5,0.0
1061,1975.0,5.0,26.0,30.5,0.0
1062,1975.0,5.0,26.0,39.8,0.0
1063,1975.0,5.0,26.0,49.7,0.0
1064,1975.0,5.0,26.0,60.2,0.23
1065,1975.0,5.0,26.0,69.9,0.71
1066,1975.0,5.0,26.0,79.9,3.66
1067,1975.0,5.0,26.0,90.6,7.49
1068,1975.0,5.0,26.0,101.1,8.26
1069,1975.0,5.0,26.0,110.8,8.34
1070,1975.0,5.0,26.0,125.3,8.51
1071,1975.0,5.0,26.0,149.8,5.82
1072,1975.0,5.0,26.0,175.1,0.1
1073,1975.0,5.0,26.0,198.8,0.0
1074,1975.0,5.0,26.0,225.0,0.0
1075,1975.0,5.0,26.0,239.8,0.0
1076,1975.0,6.0,2.0,0.0,0.1
1077,1975.0,6.0,2.0,10.0,0.1
1078,1975.0,6.0,2.0,20.0,0.1
1079,1975.0,6.0,2.0,30.0,0.1
1080,1975.0,6.0,2.0,40.0,0.1
1081,1975.0,6.0,2.0,50.0,0.1
1082,1975.0,6.0,2.0,60.0,0.2
1083,1975.0,6.0,2.0,70.0,0.6
1084,1975.0,6.0,2.0,80.0,4.4
1085,1975.0,6.0,2.0,90.0,5.1
1086,1975.0,6.0,2.0,100.0,5.6
1087,1975.0,6.0,2.0,125.0,5.2
1088,1975.0,6.0,2.0,150.0,5.7
1089,1975.0,6.0,2.0,175.0,0.3
1090,1975.0,6.0,2.0,200.0,0.0
1091,1975.0,6.0,2.0,225.0,0.0
1092,1975.0,6.0,2.0,240.0,0.0
1093,1975.0,9.0,4.0,0.0,0.1
1094,1975.0,9.0,4.0,5.0,0.1
1095,1975.0,9.0,4.0,10.0,0.1
1096,1975.0,9.0,4.0,15.0,0.29
1097,1975.0,9.0,4.0,20.0,0.17
1098,1975.0,9.0,4.0,30.0,0.1
1099,1975.0,9.0,4.0,40.0,0.1
1100,1975.0,9.0,4.0,50.0,0.1
1101,1975.0,9.0,4.0,60.0,0.14
1102,1975.0,9.0,4.0,70.0,1.83
1103,1975.0,9.0,4.0,80.0,5.39
1104,1975.0,9.0,4.0,90.0,4.52
1105,1975.0,9.0,4.0,100.0,5.92
1106,1975.0,9.0,4.0,125.0,7.05
1107,1975.0,9.0,4.0,150.0,4.66
1108,1975.0,9.0,4.0,175.0,0.0
1109,1975.0,9.0,4.0,200.0,0.0
1110,1975.0,9.0,4.0,225.0,0.0
1111,1975.0,9.0,4.0,240.0,0.0
1112,1975.0,10.0,29.0,5.0,0.07
1113,1975.0,10.0,29.0,10.3,0.09
1114,1975.0,10.0,29.0,20.1,0.25
1115,1975.0,10.0,29.0,29.1,0.25
1116,1975.0,10.0,29.0,39.2,0.23
1117,1975.0,10.0,29.0,49.4,0.45
1118,1975.0,10.0,29.0,59.2,1.5
1119,1975.0,10.0,29.0,69.4,3.62
1120,1975.0,10.0,29.0,80.2,5.34
1121,1975.0,10.0,29.0,89.8,5.34
1122,1975.0,10.0,29.0,100.3,6.5
1123,1975.0,10.0,29.0,112.1,6.5
1124,1975.0,10.0,29.0,126.1,6.5
1125,1975.0,10.0,29.0,149.0,0.0
1126,1975.0,10.0,29.0,200.6,0.0
1127,1975.0,10.0,29.0,232.0,0.0
1128,1975.0,11.0,25.0,0.0,1.5
1129,1975.0,11.0,25.0,5.0,1.5
1130,1975.0,11.0,25.0,10.0,1.5
1131,1975.0,11.0,25.0,15.0,1.5
1132,1975.0,11.0,25.0,20.0,1.5
1133,1975.0,11.0,25.0,30.0,1.6
1134,1975.0,11.0,25.0,40.0,2.0
1135,1975.0,11.0,25.0,50.0,2.7
1136,1975.0,11.0,25.0,60.0,2.7
1137,1975.0,11.0,25.0,70.0,3.5
1138,1975.0,11.0,25.0,80.0,6.4
1139,1975.0,11.0,25.0,90.0,7.0
1140,1975.0,11.0,25.0,100.0,8.6
1141,1975.0,11.0,25.0,125.0,8.2
1142,1975.0,11.0,25.0,150.0,4.6
1143,1975.0,11.0,25.0,175.0,0.0
1144,1975.0,11.0,25.0,200.0,0.0
1145,1975.0,11.0,25.0,225.0,0.0
1146,1975.0,11.0,25.0,240.0,0.0
1147,1976.0,3.0,4.0,0.0,5.05
1148,1976.0,3.0,4.0,1.5,5.05
1149,1976.0,3.0,4.0,5.0,4.94
1150,1976.0,3.0,4.0,10.0,4.78
1151,1976.0,3.0,4.0,15.0,4.74
1152,1976.0,3.0,4.0,20.0,4.67
1153,1976.0,3.0,4.0,30.0,5.14
1154,1976.0,3.0,4.0,40.0,5.31
1155,1976.0,3.0,4.0,50.0,4.83
1156,1976.0,3.0,4.0,60.0,5.55
1157,1976.0,3.0,4.0,70.0,5.17
1158,1976.0,3.0,4.0,80.0,9.72
1159,1976.0,3.0,4.0,90.0,10.05
1160,1976.0,3.0,4.0,100.0,9.98
1161,1976.0,3.0,4.0,125.0,6.42
1162,1976.0,3.0,4.0,150.0,0.19
1163,1976.0,3.0,4.0,175.0,0.0
1164,1976.0,3.0,4.0,200.0,0.0
1165,1976.0,3.0,4.0,225.0,0.0
1166,1976.0,3.0,4.0,240.0,0.0
1167,1976.0,4.0,8.0,2.0,3.61
1168,1976.0,4.0,8.0,11.2,3.64
1169,1976.0,4.0,8.0,21.5,3.64
1170,1976.0,4.0,8.0,32.7,3.64
1171,1976.0,4.0,8.0,42.5,3.93
1172,1976.0,4.0,8.0,52.9,3.26
1173,1976.0,4.0,8.0,63.3,3.26
1174,1976.0,4.0,8.0,71.0,4.08
1175,1976.0,4.0,8.0,81.8,7.53
1176,1976.0,4.0,8.0,92.7,7.96
1177,1976.0,4.0,8.0,103.3,7.57
1178,1976.0,4.0,8.0,113.7,6.44
1179,1976.0,4.0,8.0,125.2,0.23
1180,1976.0,4.0,8.0,153.0,0.0
1181,1976.0,4.0,8.0,181.7,0.0
1182,1976.0,4.0,8.0,207.9,0.0
1183,1976.0,4.0,8.0,232.0,6.43
1184,1976.0,4.0,8.0,242.5,7.96
1185,1976.0,6.0,20.0,0.0,0.1
1186,1976.0,6.0,20.0,5.0,0.1
1187,1976.0,6.0,20.0,10.0,0.1
1188,1976.0,6.0,20.0,15.0,0.1
1189,1976.0,6.0,20.0,20.0,0.1
1190,1976.0,6.0,20.0,30.0,0.1
1191,1976.0,6.0,20.0,40.0,0.1
1192,1976.0,6.0,20.0,50.0,0.1
1193,1976.0,6.0,20.0,60.0,0.1
1194,1976.0,6.0,20.0,70.0,0.18
1195,1976.0,6.0,20.0,80.0,0.33
1196,1976.0,6.0,20.0,100.0,5.65
1197,1976.0,6.0,20.0,125.0,3.87
1198,1976.0,6.0,20.0,150.0,4.02
1199,1976.0,6.0,20.0,200.0,2.97
1200,1976.0,6.0,20.0,240.0,8.6
1201,1976.0,8.0,25.0,0.0,0.1
1202,1976.0,8.0,25.0,5.0,0.1
1203,1976.0,8.0,25.0,10.0,0.1
1204,1976.0,8.0,25.0,15.0,0.1
1205,1976.0,8.0,25.0,20.0,0.1
